hea_id,cas_id,case_number,cth_id,courthouse_name,ctr_id,courtroom_name,start_ts,end_ts,usr_id,defendant_name,judge_name
15259859,6101776,T201803723,22,CARLISLE,125,2,2018-07-14T11:27:39.000z,2018-07-14T12:27:39.000z,221,Barbara,NONE
15265869,6104197,T202303874,22,CARLISLE,128,5,2023-10-12T18:26:41.000z,2023-10-12T19:26:41.000z,-101,Paislee,Default, Judge
15295117,6115943,T200904609,22,CARLISLE,124,1,2009-09-25T13:49:01.000z,2009-09-25T14:49:01.000z,241,Shiloh,THE RECORDER OF CARLISLE
15296965,6116693,T202304655,22,CARLISLE,126,3,2023-06-24T14:43:56.000z,2023-06-24T15:43:56.000z,-101,Isaac,Daniels KC
15299641,6117769,T201104723,22,CARLISLE,127,4,2011-04-09T10:11:06.000z,2011-04-09T11:11:06.000z,-101,Jagger,HIS HONOUR JUDGE Franklin
15305640,6120166,T202100072,48,FIELD HOUSE,247,FDHOUSE_10,2021-04-16T10:23:54.000z,2021-04-16T11:23:54.000z,221,Kaliyah,NONE
15325142,6128005,T202000562,48,FIELD HOUSE,243,7,2020-05-25T19:28:19.000z,2020-05-25T20:28:19.000z,-101,Isabelle,NONE
15331169,6130411,T201000713,48,FIELD HOUSE,232,1,2010-05-08T19:49:40.000z,2010-05-08T20:49:40.000z,221,Donovan,HIS HONOUR JUDGE Sanders
15342402,6134946,T201700996,48,FIELD HOUSE,245,9,2017-06-02T19:26:19.000z,2017-06-02T20:26:19.000z,241,Chelsea,Cardenas QC
15351730,6138687,T201401230,48,FIELD HOUSE,234,11,2014-06-02T02:04:48.000z,2014-06-02T03:04:48.000z,161,Isabelle,THE RECORDER OF FIELD HOUSE
15357215,6140879,T201401367,48,FIELD HOUSE,238,2,2014-03-04T06:28:23.000z,2014-03-04T07:28:23.000z,221,Margot,HER HONOUR JUDGE Meyers
15406331,6160572,T201102598,48,FIELD HOUSE,234,11,2011-06-27T02:37:03.000z,2011-06-27T03:37:03.000z,-101,Aubrey,Lawrence QC
15409783,6161936,T201502683,48,FIELD HOUSE,241,5,2015-08-12T01:50:27.000z,2015-08-12T02:50:27.000z,343,Jase,NONE
15409903,6161988,T201902686,48,FIELD HOUSE,247,FDHOUSE_10,2019-09-22T20:32:51.000z,2019-09-22T21:32:51.000z,-101,Jakari,His Honour Judge Wilkins
15433788,6171521,T201603282,48,FIELD HOUSE,239,3,2016-09-24T10:27:19.000z,2016-09-24T11:27:19.000z,586,Mckenna,HIS HONOUR JUDGE Ochoa
15449356,6177790,T201303674,48,FIELD HOUSE,241,5,2013-03-25T05:06:54.000z,2013-03-25T06:06:54.000z,221,Daleyza,Crawford KC
15452663,6179111,T202203756,48,FIELD HOUSE,233,10,2022-11-03T17:24:37.000z,2022-11-03T18:24:37.000z,609,Danna,Andrews KC
15460795,6182340,T201903958,48,FIELD HOUSE,238,2,2019-06-21T17:56:37.000z,2019-06-21T18:56:37.000z,221,Cody,THE RECORDER OF FIELD HOUSE
15477793,6189128,T202304382,48,FIELD HOUSE,235,12,2023-09-18T09:58:09.000z,2023-09-18T10:58:09.000z,241,Jovie,HIS HONOUR JUDGE McConnell
15491324,6194522,T200904720,48,FIELD HOUSE,243,7,2009-06-11T07:31:08.000z,2009-06-11T08:31:08.000z,241,Gael,Her Honour Judge Bates
15500422,6198197,T202004949,48,FIELD HOUSE,234,11,2020-03-30T14:07:16.000z,2020-03-30T15:07:16.000z,241,Ramon,His Honour Judge Massey
15509137,6201685,T202005167,48,FIELD HOUSE,235,12,2021-01-17T13:38:54.000z,2021-01-17T14:38:54.000z,161,Kelvin,NONE
15523926,6207572,T201905535,48,FIELD HOUSE,238,2,2019-05-26T16:20:01.000z,2019-05-26T17:20:01.000z,221,Roberto,Decker KC
15542179,6214925,T201205995,48,FIELD HOUSE,247,FDHOUSE_10,2012-09-19T00:21:08.000z,2012-09-19T01:21:08.000z,-101,Zaniyah,N/A
15545798,6216395,T201006087,48,FIELD HOUSE,242,6,2010-05-10T19:23:53.000z,2010-05-10T20:23:53.000z,241,Fallon,Default, Judge
15565180,6224147,T201806571,48,FIELD HOUSE,239,3,2018-08-07T05:33:46.000z,2018-08-07T06:33:46.000z,241,Ayden,N/A
15567546,6225086,T201306630,48,FIELD HOUSE,243,7,2013-06-06T05:35:14.000z,2013-06-06T06:35:14.000z,241,Wilson,His Honour Judge Krueger
15571416,6226643,T201806727,48,FIELD HOUSE,247,FDHOUSE_10,2018-03-09T13:12:08.000z,2018-03-09T14:12:08.000z,586,Gabriela,NONE
15615931,6244396,T201107837,48,FIELD HOUSE,234,11,2011-03-14T13:47:50.000z,2011-03-14T14:47:50.000z,221,Diego,THE RECORDER OF FIELD HOUSE
15616536,6244642,T201707852,48,FIELD HOUSE,232,1,2017-03-31T22:46:14.000z,2017-03-31T23:46:14.000z,-101,Lila,HIS HONOUR JUDGE Sweeney
15619222,6245721,T202407919,48,FIELD HOUSE,235,12,2024-10-15T16:58:03.000z,2024-10-15T17:58:03.000z,221,London,Default, Judge
15626197,6248497,T201608093,48,FIELD HOUSE,246,FDHOUSE_09,2016-10-24T12:10:54.000z,2016-10-24T13:10:54.000z,221,Melissa,Her Honour Judge Moyer
15639179,6253679,T201408417,48,FIELD HOUSE,235,12,2014-03-26T09:45:08.000z,2014-03-26T10:45:08.000z,221,Rowan,HIS HONOUR JUDGE Huang
15639664,6253862,T202108428,48,FIELD HOUSE,233,10,2021-01-25T17:30:19.000z,2021-01-25T18:30:19.000z,221,Felix,His Honour Judge Gould
15673865,6267496,T202309280,48,FIELD HOUSE,233,10,2023-12-09T04:57:12.000z,2023-12-09T05:57:12.000z,-101,Joziah,N/A
15678543,6269367,T202209397,48,FIELD HOUSE,246,FDHOUSE_09,2022-02-27T11:53:09.000z,2022-02-27T12:53:09.000z,609,Chana,Default, Judge
15681253,6270445,T201209465,48,FIELD HOUSE,244,8,2012-10-14T20:36:47.000z,2012-10-14T21:36:47.000z,-101,Lillian,HER HONOUR JUDGE Ochoa
15687861,6273113,T202409631,48,FIELD HOUSE,234,11,2024-05-16T22:50:14.000z,2024-05-16T23:50:14.000z,221,Lylah,Hopkins QC
15696437,6276526,T201309845,48,FIELD HOUSE,234,11,2013-10-06T04:39:40.000z,2013-10-06T05:39:40.000z,-101,Zeke,Default, Judge
15711270,6282470,T202110216,48,FIELD HOUSE,245,9,2021-08-24T00:18:21.000z,2021-08-24T01:18:21.000z,588,Aden,NONE
15716357,6284535,T202210345,48,FIELD HOUSE,245,9,2022-03-10T19:45:58.000z,2022-03-10T20:45:58.000z,762,Paxton,N/A
15736683,6292666,T200910854,48,FIELD HOUSE,244,8,2009-11-28T12:18:04.000z,2009-11-28T13:18:04.000z,586,Reed,Meadows KC
15745862,6296324,T201911082,48,FIELD HOUSE,244,8,2019-09-12T08:33:15.000z,2019-09-12T09:33:15.000z,343,Melanie,Wolfe QC
15746913,6296750,T201311109,48,FIELD HOUSE,247,FDHOUSE_10,2013-09-18T21:48:31.000z,2013-09-18T22:48:31.000z,241,Kevin,Greer QC
15782747,6311084,T201112005,48,FIELD HOUSE,237,14,2011-03-05T06:25:23.000z,2011-03-05T07:25:23.000z,161,Ezra,HER HONOUR JUDGE Golden
15786121,6312444,T201112090,48,FIELD HOUSE,239,3,2011-06-22T19:45:11.000z,2011-06-22T20:45:11.000z,221,Morgan,Jacobson KC
15798087,6317231,T201412389,48,FIELD HOUSE,234,11,2014-08-30T09:09:08.000z,2014-08-30T10:09:08.000z,241,Canaan,HIS HONOUR JUDGE Hampton
15807891,6321100,T201112631,48,FIELD HOUSE,237,14,2011-09-18T20:57:57.000z,2011-09-18T21:57:57.000z,221,Oliver,Armstrong KC
15812869,6323086,T201312755,48,FIELD HOUSE,242,6,2013-12-07T11:45:44.000z,2013-12-07T12:45:44.000z,221,Aisha,Her Honour Judge Blankenship
15922576,6367059,T201702703,3,AYLESBURY,11,2,2017-06-02T02:56:18.000z,2017-06-02T03:56:18.000z,284,Malachi,Her Honour Judge Glover
16051179,6418592,T201301124,115,READING,572,3,2013-03-06T22:39:51.000z,2013-03-06T23:39:51.000z,639,Ayden,THE RECORDER OF READING
16236625,6492908,T202400168,35,COVERDALE HOUSE,180,1,2024-09-06T16:29:25.000z,2024-09-06T17:29:25.000z,241,Bryce,His Honour Judge Watts
16238144,6493521,T201300207,35,COVERDALE HOUSE,181,2,2013-01-10T07:19:52.000z,2013-01-10T08:19:52.000z,-101,Johnny,His Honour Judge Castaneda
16243449,6495640,T202000339,35,COVERDALE HOUSE,181,2,2020-10-04T07:28:25.000z,2020-10-04T08:28:25.000z,241,Baylor,Her Honour Judge McCarty
16245921,6496624,T201200401,35,COVERDALE HOUSE,186,7,2012-01-25T10:56:54.000z,2012-01-25T11:56:54.000z,221,Hadley,N/A
16249923,6498191,T201100499,35,COVERDALE HOUSE,180,1,2011-02-18T07:01:06.000z,2011-02-18T08:01:06.000z,-101,Violette,N/A
16273193,6507509,T201701081,35,COVERDALE HOUSE,185,6,2017-09-30T01:38:05.000z,2017-09-30T02:38:05.000z,305,Nevaeh,Holloway KC
16275096,6508255,T201101128,35,COVERDALE HOUSE,183,4,2011-08-04T18:13:58.000z,2011-08-04T19:13:58.000z,221,Etta,His Honour Judge Spencer
16289145,6513875,T201501479,35,COVERDALE HOUSE,186,7,2015-12-03T10:10:04.000z,2015-12-03T11:10:04.000z,-101,Boone,Default, Judge
16289626,6514068,T201601491,35,COVERDALE HOUSE,186,7,2016-09-03T12:37:17.000z,2016-09-03T13:37:17.000z,221,Cataleya,Her Honour Judge Correa
16305052,6520212,T201601875,35,COVERDALE HOUSE,184,5,2016-06-23T22:45:41.000z,2016-06-23T23:45:41.000z,221,Fallon,N/A
16309541,6521994,T202201986,35,COVERDALE HOUSE,183,4,2022-07-11T14:19:06.000z,2022-07-11T15:19:06.000z,221,Preston,Russell QC
16311185,6522652,T202402027,35,COVERDALE HOUSE,186,7,2024-10-18T06:06:26.000z,2024-10-18T07:06:26.000z,221,Levi,THE RECORDER OF COVERDALE HOUSE
16311802,6522901,T201702043,35,COVERDALE HOUSE,184,5,2017-08-20T05:51:27.000z,2017-08-20T06:51:27.000z,221,Dexter,HIS HONOUR JUDGE Spence
16317423,6525129,T202102182,35,COVERDALE HOUSE,185,6,2021-03-12T14:29:30.000z,2021-03-12T15:29:30.000z,221,Azalea,THE RECORDER OF COVERDALE HOUSE
16321383,6526735,T201102283,35,COVERDALE HOUSE,186,7,2011-05-12T17:35:01.000z,2011-05-12T18:35:01.000z,221,Warren,Leal KC
16326351,6528729,T202102407,35,COVERDALE HOUSE,183,4,2021-09-10T22:23:43.000z,2021-09-10T23:23:43.000z,221,Gatlin,His Honour Judge Benitez
16332104,6531076,T201602554,35,COVERDALE HOUSE,183,4,2016-06-10T05:50:08.000z,2016-06-10T06:50:08.000z,-101,Felix,N/A
16360347,6542332,T202403257,35,COVERDALE HOUSE,183,4,2024-04-28T03:25:21.000z,2024-04-28T04:25:21.000z,221,Hazel,Default, Judge
16365317,6544313,T202103381,35,COVERDALE HOUSE,184,5,2021-09-05T08:10:45.000z,2021-09-05T09:10:45.000z,241,Griffin,HIS HONOUR JUDGE Mata
16388791,6553688,T202003967,35,COVERDALE HOUSE,185,6,2020-03-18T20:58:17.000z,2020-03-18T21:58:17.000z,241,Jamie,Davila KC
16394692,6556083,T201504117,35,COVERDALE HOUSE,184,5,2015-12-29T15:27:14.000z,2015-12-29T16:27:14.000z,221,Aaron,THE RECORDER OF COVERDALE HOUSE
16400733,6558528,T201204270,35,COVERDALE HOUSE,186,7,2012-12-16T04:26:46.000z,2012-12-16T05:26:46.000z,221,Carly,HIS HONOUR JUDGE Becker
16403621,6559663,T201104341,35,COVERDALE HOUSE,182,3,2011-06-23T02:57:31.000z,2011-06-23T03:57:31.000z,221,Kayden,HIS HONOUR JUDGE Craig
16414845,6564159,T201104622,35,COVERDALE HOUSE,184,5,2012-01-03T12:38:33.000z,2012-01-03T13:38:33.000z,241,Milo,THE RECORDER OF COVERDALE HOUSE
16419715,6566077,T200904742,35,COVERDALE HOUSE,180,1,2009-02-07T06:17:30.000z,2009-02-07T07:17:30.000z,241,Dariel,N/A
16424404,6567927,T201904857,35,COVERDALE HOUSE,185,6,2019-09-13T00:28:03.000z,2019-09-13T01:28:03.000z,221,Roland,His Honour Judge Knight
16436103,6572616,T202005150,35,COVERDALE HOUSE,182,3,2020-08-05T16:20:01.000z,2020-08-05T17:20:01.000z,-101,Kasen,HIS HONOUR JUDGE Conner
16447838,6577287,T201905442,35,COVERDALE HOUSE,184,5,2019-01-10T08:37:53.000z,2019-01-10T09:37:53.000z,241,Kenji,Default, Judge
16452236,6579032,T202005551,35,COVERDALE HOUSE,185,6,2020-04-13T11:31:31.000z,2020-04-13T12:31:31.000z,241,Nyla,Her Honour Judge Carpenter
16468309,6585440,T201100352,25,CHELMSFORD,154,5,2011-03-13T09:36:25.000z,2011-03-13T10:36:25.000z,241,Joelle,Dickerson KC
16488698,6593586,T201300861,25,CHELMSFORD,151,2,2013-03-07T01:43:46.000z,2013-03-07T02:43:46.000z,241,Naya,Her Honour Judge Lynch
16493003,6595294,T200900968,25,CHELMSFORD,152,3,2009-03-17T01:42:21.000z,2009-03-17T02:42:21.000z,221,Genesis,HIS HONOUR JUDGE Xiong
16510247,6602192,T201101399,25,CHELMSFORD,153,4,2011-07-24T22:00:21.000z,2011-07-24T23:00:21.000z,524,Avayah,HER HONOUR JUDGE Terry
16515993,6604451,T201401540,25,CHELMSFORD,151,2,2014-10-14T11:54:31.000z,2014-10-14T12:54:31.000z,241,Micah,HIS HONOUR JUDGE Gallegos
16525359,6608169,T202001772,25,CHELMSFORD,151,2,2020-07-26T05:29:37.000z,2020-07-26T06:29:37.000z,221,Carly,His Honour Judge James
16525701,6608306,T201301781,25,CHELMSFORD,150,1,2013-07-12T06:36:19.000z,2013-07-12T07:36:19.000z,241,Harry,Default, Judge
16533317,6611341,T202401970,25,CHELMSFORD,156,7,2024-07-10T10:13:19.000z,2024-07-10T11:13:19.000z,241,Otis,THE RECORDER OF CHELMSFORD
16537763,6613139,T201402083,25,CHELMSFORD,154,5,2014-12-28T11:26:32.000z,2014-12-28T12:26:32.000z,221,Natalia,N/A
16545090,6616079,T201002267,25,CHELMSFORD,150,1,2010-10-15T18:08:32.000z,2010-10-15T19:08:32.000z,-101,Quincy,Her Honour Judge Coffey
16549323,6617778,T201302373,25,CHELMSFORD,154,5,2013-08-15T06:42:35.000z,2013-08-15T07:42:35.000z,221,Frances,HIS HONOUR JUDGE Parrish
16562184,6622905,T202002693,25,CHELMSFORD,151,2,2020-08-19T10:57:38.000z,2020-08-19T11:57:38.000z,241,Reina,Default, Judge
16596320,6636557,T202403546,25,CHELMSFORD,155,6,2024-07-17T00:57:23.000z,2024-07-17T01:57:23.000z,221,Lukas,Swanson QC
16597244,6636915,T201403569,25,CHELMSFORD,150,1,2014-10-15T19:35:41.000z,2014-10-15T20:35:41.000z,524,Khloe,Default, Judge
16650563,6658247,T201804902,25,CHELMSFORD,153,4,2018-08-10T03:44:43.000z,2018-08-10T04:44:43.000z,241,Denise,Default, Judge
16925888,6768464,T200900591,147,WOOD GREEN,741,11,2009-10-24T08:22:05.000z,2009-10-24T09:22:05.000z,626,Lana,N/A
16988919,6793659,T202002165,147,WOOD GREEN,746,6,2020-02-20T01:54:27.000z,2020-02-20T02:54:27.000z,626,Ella,HIS HONOUR JUDGE Sanford
17260984,6902592,T202400173,14,BRADFORD,74,4,2024-06-25T20:01:50.000z,2024-06-25T21:01:50.000z,221,Harlem,HER HONOUR JUDGE Clay
17277704,6909256,T201600590,14,BRADFORD,71,14,2016-01-23T14:34:01.000z,2016-01-23T15:34:01.000z,241,Braelynn,His Honour Judge Hoffman
17289042,6913817,T201700875,14,BRADFORD,71,14,2017-10-29T07:00:37.000z,2017-10-29T08:00:37.000z,221,Clara,NONE
17299753,6918132,T201201145,14,BRADFORD,72,2,2012-07-06T14:13:28.000z,2012-07-06T15:13:28.000z,639,Barbara,Default, Judge
17314555,6924047,T202301514,14,BRADFORD,72,2,2023-12-14T00:55:24.000z,2023-12-14T01:55:24.000z,221,Julie,HIS HONOUR JUDGE Cole
17327333,6929162,T201801834,14,BRADFORD,70,10,2018-12-05T07:29:04.000z,2018-12-05T08:29:04.000z,221,Bentley,Default, Judge
17332413,6931203,T201101962,14,BRADFORD,73,3,2011-12-23T09:24:55.000z,2011-12-23T10:24:55.000z,-101,Samson,THE RECORDER OF BRADFORD
17345787,6936517,T201302294,14,BRADFORD,69,1,2013-11-02T00:03:17.000z,2013-11-02T01:03:17.000z,241,Jase,HER HONOUR JUDGE Cuevas
17365862,6944545,T200902796,14,BRADFORD,77,7,2009-03-11T02:58:03.000z,2009-03-11T03:58:03.000z,569,Donovan,Tanner KC
17392575,6955248,T202403464,14,BRADFORD,78,8,2024-06-14T20:21:04.000z,2024-06-14T21:21:04.000z,101,Aden,N/A
17406057,6960680,T201603804,14,BRADFORD,78,8,2016-10-05T00:34:34.000z,2016-10-05T01:34:34.000z,-101,Langston,Cannon KC
17409362,6961996,T202003886,14,BRADFORD,77,7,2020-04-06T07:56:43.000z,2020-04-06T08:56:43.000z,-101,Nalani,N/A
17430911,6970633,T201704426,14,BRADFORD,74,4,2017-11-11T07:40:52.000z,2017-11-11T08:40:52.000z,221,Arian,Fitzpatrick QC
17455844,6980727,T201505057,14,BRADFORD,72,2,2015-08-20T12:23:16.000z,2015-08-20T13:23:16.000z,287,Benson,THE RECORDER OF BRADFORD
17462227,6983271,T201505216,14,BRADFORD,76,6,2015-03-10T11:45:53.000z,2015-03-10T12:45:53.000z,221,Samir,NONE
17481159,6990861,T202105690,14,BRADFORD,74,4,2021-06-19T18:56:23.000z,2021-06-19T19:56:23.000z,241,Esme,N/A
17486641,6993054,T202205827,14,BRADFORD,76,6,2022-01-23T15:22:52.000z,2022-01-23T16:22:52.000z,-101,Braelynn,THE RECORDER OF BRADFORD
17489643,6994251,T201905902,14,BRADFORD,76,6,2019-01-09T00:42:55.000z,2019-01-09T01:42:55.000z,-101,Harmony,Her Honour Judge Porter
17496069,6996841,T201706064,14,BRADFORD,69,1,2017-10-13T19:31:49.000z,2017-10-13T20:31:49.000z,221,Barbara,Gutierrez QC
17502034,6999215,T202306212,14,BRADFORD,74,4,2023-07-09T22:01:49.000z,2023-07-09T23:01:49.000z,-101,Juan,His Honour Judge Lynn
17511067,7002824,T201606438,14,BRADFORD,78,8,2016-02-17T07:53:29.000z,2016-02-17T08:53:29.000z,287,Dariel,His Honour Judge Maldonado
17513178,7003661,T202106490,14,BRADFORD,79,9,2021-10-05T14:43:22.000z,2021-10-05T15:43:22.000z,241,Tiffany,N/A
17527644,7009417,T201706850,14,BRADFORD,71,14,2017-03-06T06:36:24.000z,2017-03-06T07:36:24.000z,569,Elisabeth,N/A
17545076,7016354,T201007284,14,BRADFORD,79,9,2010-07-31T15:58:34.000z,2010-07-31T16:58:34.000z,241,Zaria,Her Honour Judge Ruiz
17548506,7017690,T201807367,14,BRADFORD,77,7,2018-08-02T09:24:51.000z,2018-08-02T10:24:51.000z,-101,Kash,HER HONOUR JUDGE Reynolds
17609300,7041881,T201700079,134,TEESSIDE,670,6,2017-06-20T13:21:38.000z,2017-06-20T14:21:38.000z,704,Eileen,Landry KC
17724239,7087821,T202102950,134,TEESSIDE,670,6,2021-06-18T13:30:55.000z,2021-06-18T14:30:55.000z,704,Zyair,HER HONOUR JUDGE Roberts
17790152,7114096,T202404592,134,TEESSIDE,667,3,2024-05-19T05:42:15.000z,2024-05-19T06:42:15.000z,704,Allyson,HER HONOUR JUDGE Cano
17819621,7125924,T201205332,134,TEESSIDE,671,7,2012-09-09T19:27:54.000z,2012-09-09T20:27:54.000z,693,Brodie,Peck QC
17843512,7135425,T200905926,134,TEESSIDE,670,6,2009-12-09T02:07:58.000z,2009-12-09T03:07:58.000z,643,Vivienne,Huang QC
17919486,7165795,T201107824,134,TEESSIDE,671,7,2011-03-08T09:07:25.000z,2011-03-08T10:07:25.000z,704,Warren,HER HONOUR JUDGE Horton
17932320,7170982,T201408148,134,TEESSIDE,668,4,2014-02-11T10:40:07.000z,2014-02-11T11:40:07.000z,923,Zavier,HIS HONOUR JUDGE Correa
18005159,7200286,T202100379,100,OXFORD,525,2,2021-03-22T14:01:38.000z,2021-03-22T15:01:38.000z,202,Theo,NONE
18074454,7228018,T200902113,100,OXFORD,525,2,2009-10-23T19:22:56.000z,2009-10-23T20:22:56.000z,506,Millie,Briggs QC
18097138,7237027,T201002676,100,OXFORD,524,1,2010-02-22T02:30:34.000z,2010-02-22T03:30:34.000z,506,Madelynn,N/A
18336854,7332792,T201402261,83,MAIDSTONE,426,4,2014-02-06T02:53:04.000z,2014-02-06T03:53:04.000z,467,Cohen,Barron QC
18373406,7347450,T201603177,83,MAIDSTONE,427,5,2016-09-21T20:13:13.000z,2016-09-21T21:13:13.000z,467,Kohen,Her Honour Judge Velasquez
18481374,7390533,T201105870,83,MAIDSTONE,424,2,2011-04-11T13:46:34.000z,2011-04-11T14:46:34.000z,181,Olivia,Her Honour Judge Lynn
18540495,7414208,T202100149,122,SOUTHWARK,623,2,2021-03-30T05:18:25.000z,2021-03-30T06:18:25.000z,692,Gwendolyn,Default, Judge
18578644,7429509,T201001106,122,SOUTHWARK,620,13,2010-06-12T11:52:10.000z,2010-06-12T12:52:10.000z,141,Moises,N/A
18642688,7455162,T201502709,122,SOUTHWARK,625,4,2015-06-29T15:07:20.000z,2015-06-29T16:07:20.000z,564,Jair,THE RECORDER OF SOUTHWARK
18651875,7458824,T201302938,122,SOUTHWARK,622,15,2013-04-24T08:22:54.000z,2013-04-24T09:22:54.000z,141,Raul,THE RECORDER OF SOUTHWARK
18658638,7461532,T201703107,122,SOUTHWARK,618,11,2017-02-27T14:23:08.000z,2017-02-27T15:23:08.000z,691,Malachi,His Honour Judge Cline
18698591,7477517,T201804106,122,SOUTHWARK,621,14,2018-10-31T17:35:53.000z,2018-10-31T18:35:53.000z,564,Winston,N/A
18739965,7494037,T201005139,122,SOUTHWARK,623,2,2010-03-17T21:15:26.000z,2010-03-17T22:15:26.000z,564,Samson,N/A
18784844,7511972,T200906260,122,SOUTHWARK,621,14,2009-07-30T12:40:11.000z,2009-07-30T13:40:11.000z,726,Zariyah,Terry KC
18903852,7559525,T201009232,122,SOUTHWARK,620,13,2010-08-07T01:58:46.000z,2010-08-07T02:58:46.000z,583,Javier,THE RECORDER OF SOUTHWARK
18950547,7578142,T201910395,122,SOUTHWARK,620,13,2019-06-26T11:59:08.000z,2019-06-26T12:59:08.000z,726,Raul,N/A
18958498,7581312,T202110593,122,SOUTHWARK,631,STHWARK_12,2021-03-05T16:21:42.000z,2021-03-05T17:21:42.000z,583,Julien,His Honour Judge Delacruz
18960005,7581903,T202010630,122,SOUTHWARK,631,STHWARK_12,2020-09-15T13:17:15.000z,2020-09-15T14:17:15.000z,564,Jackson,Walker QC
19014019,7603451,T201611977,122,SOUTHWARK,622,15,2016-11-02T12:11:53.000z,2016-11-02T13:11:53.000z,726,Leyla,NONE
19047832,7616985,T201300023,85,MANCHESTER,443,3,2013-01-29T07:10:17.000z,2013-01-29T08:10:17.000z,469,Hudson,Brown KC
19063832,7623385,T201300423,85,MANCHESTER,446,6,2013-08-18T12:10:37.000z,2013-08-18T13:10:37.000z,201,Amiyah,Default, Judge
19065452,7624032,T202000463,85,MANCHESTER,443,3,2020-07-13T07:51:06.000z,2020-07-13T08:51:06.000z,848,Colin,HIS HONOUR JUDGE Cummings
19124973,7647892,T202401954,85,MANCHESTER,438,13,2024-12-19T08:32:57.000z,2024-12-19T09:32:57.000z,469,Armani,His Honour Judge Mills
19148556,7657356,T201602546,85,MANCHESTER,436,11,2017-01-11T00:38:55.000z,2017-01-11T01:38:55.000z,469,Tiffany,HER HONOUR JUDGE Mason
19191640,7674565,T200903622,85,MANCHESTER,448,8,2009-10-14T07:36:17.000z,2009-10-14T08:36:17.000z,694,Jaylin,Massey QC
19405695,7760060,T201608965,85,MANCHESTER,436,11,2016-12-22T18:53:53.000z,2016-12-22T19:53:53.000z,469,Emmeline,His Honour Judge Sweeney
19528781,7809269,T200912041,85,MANCHESTER,446,6,2009-04-28T06:24:40.000z,2009-04-28T07:24:40.000z,694,Asa,His Honour Judge Pruitt
19606094,7840303,T201901180,137,THE LAW COURTS WEST BAR SHEFFIELD,688,5,2019-04-01T15:24:02.000z,2019-04-01T16:24:02.000z,122,Yosef,NONE
19612994,7843043,T202301351,137,THE LAW COURTS WEST BAR SHEFFIELD,688,5,2023-05-13T05:31:50.000z,2023-05-13T06:31:50.000z,646,Bowen,N/A
19631937,7850637,T201701826,137,THE LAW COURTS WEST BAR SHEFFIELD,680,11,2017-05-30T11:24:46.000z,2017-05-30T12:24:46.000z,646,Emely,Default, Judge
19666954,7864644,T202402701,137,THE LAW COURTS WEST BAR SHEFFIELD,687,4,2024-01-08T06:19:11.000z,2024-01-08T07:19:11.000z,664,Serena,N/A
19721871,7886646,T201004077,137,THE LAW COURTS WEST BAR SHEFFIELD,688,5,2010-01-25T02:50:15.000z,2010-01-25T03:50:15.000z,706,Rosalie,THE RECORDER OF THE LAW COURTS WEST BAR SHEFFIELD
19772815,7907071,T201905353,137,THE LAW COURTS WEST BAR SHEFFIELD,686,3,2019-12-29T10:12:56.000z,2019-12-29T11:12:56.000z,664,Gael,Default, Judge
19776254,7908481,T202105441,137,THE LAW COURTS WEST BAR SHEFFIELD,687,4,2021-09-06T11:45:33.000z,2021-09-06T12:45:33.000z,646,Ezra,Her Honour Judge McGee
19794142,7915611,T201505887,137,THE LAW COURTS WEST BAR SHEFFIELD,686,3,2015-09-18T11:48:41.000z,2015-09-18T12:48:41.000z,646,Ibrahim,HER HONOUR JUDGE Bentley
19821382,7926597,T200906574,137,THE LAW COURTS WEST BAR SHEFFIELD,680,11,2010-01-13T11:18:34.000z,2010-01-13T12:18:34.000z,705,Mallory,Default, Judge
19873883,7947631,T201907888,137,THE LAW COURTS WEST BAR SHEFFIELD,682,13,2019-04-16T04:41:27.000z,2019-04-16T05:41:27.000z,646,Emily,Default, Judge
19907314,7961056,T202008727,137,THE LAW COURTS WEST BAR SHEFFIELD,678,1,2020-01-27T20:38:36.000z,2020-01-27T21:38:36.000z,706,Regina,HIS HONOUR JUDGE Harvey
19921890,7966905,T201309093,137,THE LAW COURTS WEST BAR SHEFFIELD,682,13,2013-11-10T21:16:08.000z,2013-11-10T22:16:08.000z,664,Colin,Default, Judge
19962454,7983180,T201610110,137,THE LAW COURTS WEST BAR SHEFFIELD,687,4,2016-04-28T18:12:43.000z,2016-04-28T19:12:43.000z,823,Kenzie,NONE
20039526,8013965,T201700034,62,ISLEWORTH,305,4,2017-08-06T07:35:57.000z,2017-08-06T08:35:57.000z,591,Boone,His Honour Judge Maldonado
20053201,8019395,T202300373,62,ISLEWORTH,308,7,2023-05-26T04:25:46.000z,2023-05-26T05:25:46.000z,591,Taylor,His Honour Judge Holland
20064542,8023890,T202200654,62,ISLEWORTH,298,10,2022-08-09T17:22:07.000z,2022-08-09T18:22:07.000z,781,Lucian,Default, Judge
20103090,8039225,T201301613,62,ISLEWORTH,303,2,2013-04-04T04:28:51.000z,2013-04-04T05:28:51.000z,501,Dallas,Richards QC
20161358,8062414,T201803062,62,ISLEWORTH,304,3,2018-01-30T22:37:54.000z,2018-01-30T23:37:54.000z,591,Guillermo,N/A
20249592,8097573,T200905260,62,ISLEWORTH,308,7,2009-07-06T14:13:30.000z,2009-07-06T15:13:30.000z,593,Blair,Barajas QC
20256245,8100223,T201905425,62,ISLEWORTH,300,12,2019-03-28T14:42:48.000z,2019-03-28T15:42:48.000z,426,Cataleya,Default, Judge
