hea_id,start_ts,end_ts,usr_id,defendant_name,judge_name
20753003,2023-07-31T08:26:49.000z,2023-07-31T09:26:49.000z,623,Karsyn,Default, Judge
20753475,2023-08-04T15:58:55.000z,2023-08-04T16:58:55.000z,623,Lylah,NONE
20770052,2023-05-09T16:48:03.000z,2023-05-09T17:48:03.000z,623,Marie,Coleman KC
20771797,2024-02-26T17:00:26.000z,2024-02-26T18:00:26.000z,623,Trevor,His Honour Judge Marin
20786515,2023-10-31T08:57:21.000z,2023-10-31T09:57:21.000z,623,Charli,NONE
20794278,2023-11-27T16:40:11.000z,2023-11-27T17:40:11.000z,623,Rayna,N/A
20797467,2024-04-12T03:59:26.000z,2024-04-12T04:59:26.000z,617,Laila,Guerra KC
20799113,2023-03-30T18:05:06.000z,2023-03-30T19:05:06.000z,623,Elisabeth,Her Honour Judge Leblanc
20814911,2023-04-25T15:18:52.000z,2023-04-25T16:18:52.000z,617,Jaylee,His Honour Judge Bentley
20817388,2023-06-30T03:50:02.000z,2023-06-30T04:50:02.000z,617,Vivienne,His Honour Judge Booth
20827560,2023-08-28T06:44:56.000z,2023-08-28T07:44:56.000z,623,Keith,N/A
20851396,2023-07-13T12:24:12.000z,2023-07-13T13:24:12.000z,617,Emery,HER HONOUR JUDGE Phillips
20855863,2023-03-16T04:12:47.000z,2023-03-16T05:12:47.000z,623,Vicente,N/A
20879528,2023-07-11T15:07:57.000z,2023-07-11T16:07:57.000z,623,Benjamin,Default, Judge
20881147,2023-04-07T21:12:06.000z,2023-04-07T22:12:06.000z,617,Rhett,His Honour Judge Price
20891561,2024-03-25T16:31:36.000z,2024-03-25T17:31:36.000z,623,Zoie,Her Honour Judge Andrade
20894217,2023-11-13T12:20:07.000z,2023-11-13T13:20:07.000z,617,Axton,THE RECORDER OF WOLVERHAMPTON
20898403,2023-08-02T07:11:03.000z,2023-08-02T08:11:03.000z,623,Sonny,HIS HONOUR JUDGE Bradley
20899861,2024-05-23T15:01:52.000z,2024-05-23T16:01:52.000z,617,Bellamy,HER HONOUR JUDGE Sellers
20901163,2023-03-15T02:09:59.000z,2023-03-15T03:09:59.000z,623,Jade,Chen KC
20917524,2024-02-24T12:16:21.000z,2024-02-24T13:16:21.000z,623,Morgan,Brock QC
20918590,2024-01-31T06:35:05.000z,2024-01-31T07:35:05.000z,623,Ricardo,Wright QC
20924822,2023-06-25T02:52:52.000z,2023-06-25T03:52:52.000z,623,Jasmine,N/A
20942522,2023-09-01T04:41:53.000z,2023-09-01T05:41:53.000z,617,Ty,THE RECORDER OF WOLVERHAMPTON
20954701,2023-11-01T04:22:18.000z,2023-11-01T05:22:18.000z,623,Thomas,N/A
20979187,2023-07-27T02:01:59.000z,2023-07-27T03:01:59.000z,617,Gemma,NONE
20982243,2023-07-29T00:34:39.000z,2023-07-29T01:34:39.000z,617,Yosef,His Honour Judge Roberts
20986678,2023-10-09T19:59:42.000z,2023-10-09T20:59:42.000z,623,Leighton,Holloway QC
20988816,2023-06-24T16:04:59.000z,2023-06-24T17:04:59.000z,617,Evangeline,HIS HONOUR JUDGE McKay
20994364,2023-08-19T03:08:46.000z,2023-08-19T04:08:46.000z,617,Violet,THE RECORDER OF WOLVERHAMPTON
20994975,2024-04-02T02:44:00.000z,2024-04-02T03:44:00.000z,617,Arian,N/A
21011409,2023-08-26T16:09:12.000z,2023-08-26T17:09:12.000z,362,Moshe,Her Honour Judge Sandoval
21025091,2023-11-13T11:48:25.000z,2023-11-13T12:48:25.000z,362,Marco,HER HONOUR JUDGE Daugherty
21038703,2023-08-05T17:25:09.000z,2023-08-05T18:25:09.000z,362,Lawrence,THE RECORDER OF HARROW
21052782,2024-03-09T00:40:05.000z,2024-03-09T01:40:05.000z,362,Lilianna,Default, Judge
21053056,2023-09-02T19:44:51.000z,2023-09-02T20:44:51.000z,362,Michaela,N/A
21059675,2023-03-18T12:52:54.000z,2023-03-18T13:52:54.000z,362,Novah,Nava QC
21061400,2023-10-21T05:07:44.000z,2023-10-21T06:07:44.000z,362,Avery,NONE
21062802,2023-09-30T07:36:44.000z,2023-09-30T08:36:44.000z,767,Reese,HIS HONOUR JUDGE Webster
21070052,2023-06-13T01:49:28.000z,2023-06-13T02:49:28.000z,767,Clementine,West QC
21072707,2023-08-13T17:43:42.000z,2023-08-13T18:43:42.000z,362,Moshe,THE RECORDER OF HARROW
21074872,2023-05-16T10:18:50.000z,2023-05-16T11:18:50.000z,362,Adalee,Chan QC
21075175,2023-07-23T13:09:20.000z,2023-07-23T14:09:20.000z,767,Lea,HIS HONOUR JUDGE Vargas
21076836,2023-10-06T21:15:49.000z,2023-10-06T22:15:49.000z,362,Aniyah,HIS HONOUR JUDGE Shaffer
21080353,2023-03-14T19:29:23.000z,2023-03-14T20:29:23.000z,362,Mallory,Hartman KC
21086286,2023-05-20T21:58:12.000z,2023-05-20T22:58:12.000z,767,Emmeline,Her Honour Judge Montes
21086366,2023-04-21T08:14:29.000z,2023-04-21T09:14:29.000z,767,Wilson,Johns QC
21086598,2023-12-09T14:23:44.000z,2023-12-09T15:23:44.000z,362,Bria,Brady QC
21087273,2023-10-06T21:40:26.000z,2023-10-06T22:40:26.000z,362,Maxine,Briggs QC
21088221,2024-04-13T05:08:56.000z,2024-04-13T06:08:56.000z,362,Kayla,Porter KC
21089071,2023-07-30T00:08:07.000z,2023-07-30T01:08:07.000z,362,Adler,O???Connell KC
21133319,2023-11-15T06:12:25.000z,2023-11-15T07:12:25.000z,362,Aleena,Wilkerson QC
21158736,2023-10-03T20:22:06.000z,2023-10-03T21:22:06.000z,362,Meadow,Freeman KC
21167936,2024-04-03T21:23:22.000z,2024-04-03T22:23:22.000z,767,Hezekiah,HIS HONOUR JUDGE Butler
21169998,2024-03-07T05:33:29.000z,2024-03-07T06:33:29.000z,767,Kailani,Default, Judge
21174357,2023-11-19T19:06:43.000z,2023-11-19T20:06:43.000z,767,Phillip,THE RECORDER OF HARROW
21177917,2024-03-04T04:12:55.000z,2024-03-04T05:12:55.000z,362,Journee,THE RECORDER OF HARROW
21180408,2023-06-11T19:34:42.000z,2023-06-11T20:34:42.000z,767,Leighton,HER HONOUR JUDGE Roberts
21186370,2023-09-24T02:11:15.000z,2023-09-24T03:11:15.000z,767,Noe,His Honour Judge Nash
21201597,2023-04-16T15:26:15.000z,2023-04-16T16:26:15.000z,767,Nevaeh,HER HONOUR JUDGE Skinner
21201678,2023-07-06T01:13:11.000z,2023-07-06T02:13:11.000z,767,Eithan,Moreno KC
21206815,2024-01-09T09:44:02.000z,2024-01-09T10:44:02.000z,767,Jesus,HER HONOUR JUDGE Hardin
21213698,2024-02-23T08:43:15.000z,2024-02-23T09:43:15.000z,362,Gustavo,Her Honour Judge Evans
21215607,2024-05-11T22:24:13.000z,2024-05-11T23:24:13.000z,767,Blaise,NONE
21217240,2023-07-03T15:07:46.000z,2023-07-03T16:07:46.000z,362,Peter,NONE
21220829,2023-11-20T06:38:18.000z,2023-11-20T07:38:18.000z,767,Chandler,Estes KC
21233346,2023-04-17T14:53:19.000z,2023-04-17T15:53:19.000z,362,Blakely,HER HONOUR JUDGE Reynolds
21236903,2023-11-12T11:44:22.000z,2023-11-12T12:44:22.000z,362,Aidan,THE RECORDER OF HARROW
21240672,2023-08-14T15:23:10.000z,2023-08-14T16:23:10.000z,767,Kendra,N/A
21242704,2024-03-15T16:57:39.000z,2024-03-15T17:57:39.000z,362,Giselle,NONE
21244559,2023-06-05T14:30:04.000z,2023-06-05T15:30:04.000z,767,Mariana,Default, Judge
21269867,2023-09-09T11:50:26.000z,2023-09-09T12:50:26.000z,614,Leonel,Default, Judge
21277579,2023-03-28T17:23:54.000z,2023-03-28T18:23:54.000z,614,Cruz,THE RECORDER OF CROYDON
21292890,2023-11-13T19:56:23.000z,2023-11-13T20:56:23.000z,123,Baylor,THE RECORDER OF CROYDON
21294082,2023-07-19T21:45:50.000z,2023-07-19T22:45:50.000z,614,Caroline,Horn QC
21312301,2023-08-25T16:23:08.000z,2023-08-25T17:23:08.000z,322,Sarai,Hall QC
21316506,2023-04-20T04:21:17.000z,2023-04-20T05:21:17.000z,123,Madelynn,Default, Judge
21322594,2023-08-14T04:29:10.000z,2023-08-14T05:29:10.000z,123,Destiny,Default, Judge
21335425,2023-11-01T04:59:18.000z,2023-11-01T05:59:18.000z,322,Kayden,Default, Judge
21348446,2023-04-18T21:01:43.000z,2023-04-18T22:01:43.000z,614,Landry,NONE
21355063,2023-06-08T08:49:50.000z,2023-06-08T09:49:50.000z,123,Sullivan,Her Honour Judge Bryan
21362124,2024-02-09T05:18:26.000z,2024-02-09T06:18:26.000z,614,Lillian,HIS HONOUR JUDGE Woodward
21362850,2023-06-09T12:15:51.000z,2023-06-09T13:15:51.000z,614,Yaretzi,Huerta KC
21366539,2024-01-18T10:07:06.000z,2024-01-18T11:07:06.000z,614,Adriana,HER HONOUR JUDGE Francis
21368599,2023-03-23T01:27:17.000z,2023-03-23T02:27:17.000z,123,Elena,NONE
21376254,2023-10-18T19:46:13.000z,2023-10-18T20:46:13.000z,123,Jakob,Russo KC
21382062,2024-04-01T01:50:56.000z,2024-04-01T02:50:56.000z,322,Blaire,THE RECORDER OF CROYDON
21385851,2023-06-15T12:52:32.000z,2023-06-15T13:52:32.000z,123,Camden,N/A
21392169,2023-06-30T16:08:13.000z,2023-06-30T17:08:13.000z,614,Destiny,Molina QC
21394767,2023-06-04T19:59:41.000z,2023-06-04T20:59:41.000z,123,Jaylee,Rogers KC
21395416,2023-08-01T07:30:52.000z,2023-08-01T08:30:52.000z,123,Kylan,HER HONOUR JUDGE Sawyer
21396424,2024-04-27T04:33:27.000z,2024-04-27T05:33:27.000z,614,Kallie,N/A
21397517,2023-04-21T02:16:24.000z,2023-04-21T03:16:24.000z,123,Keegan,HIS HONOUR JUDGE Ware
21402999,2023-04-10T00:14:10.000z,2023-04-10T01:14:10.000z,614,Greyson,NONE
21404072,2023-07-06T01:21:33.000z,2023-07-06T02:21:33.000z,123,Charles,HER HONOUR JUDGE Meyers
21404380,2024-02-04T10:28:22.000z,2024-02-04T11:28:22.000z,614,Braylon,Her Honour Judge Nelson
21416593,2023-12-27T13:54:25.000z,2023-12-27T14:54:25.000z,123,Josephine,His Honour Judge Thompson
21418645,2023-08-29T03:17:31.000z,2023-08-29T04:17:31.000z,614,Garrett,Default, Judge
21420138,2024-03-25T19:07:08.000z,2024-03-25T20:07:08.000z,322,Siena,NONE
21420541,2023-07-03T03:58:26.000z,2023-07-03T04:58:26.000z,123,Tiana,THE RECORDER OF CROYDON
21422493,2023-11-22T10:10:47.000z,2023-11-22T11:10:47.000z,322,Jessica,HER HONOUR JUDGE Huber
21424189,2024-02-25T13:18:35.000z,2024-02-25T14:18:35.000z,322,Avianna,HIS HONOUR JUDGE Lynn
21424589,2023-09-08T01:59:15.000z,2023-09-08T02:59:15.000z,322,Esme,Her Honour Judge Stone
21428141,2023-05-31T06:51:02.000z,2023-05-31T07:51:02.000z,123,Liam,HIS HONOUR JUDGE Gilbert
21435592,2023-05-14T07:31:51.000z,2023-05-14T08:31:51.000z,614,Gianna,Default, Judge
21436166,2024-03-29T20:48:43.000z,2024-03-29T21:48:43.000z,322,Journey,Her Honour Judge Watkins
21437220,2024-03-30T07:30:29.000z,2024-03-30T08:30:29.000z,614,Isabelle,N/A
21447507,2023-05-17T13:10:18.000z,2023-05-17T14:10:18.000z,123,Amaris,HER HONOUR JUDGE Vega
21454816,2023-07-10T07:28:08.000z,2023-07-10T08:28:08.000z,614,Evan,N/A
21463118,2023-05-26T13:32:38.000z,2023-05-26T14:32:38.000z,614,Harley,His Honour Judge Tran
21472330,2023-12-23T12:45:52.000z,2023-12-23T13:45:52.000z,614,Reina,Guzman QC
21472670,2024-04-02T00:39:29.000z,2024-04-02T01:39:29.000z,322,Jose,N/A
21477568,2024-01-22T01:41:47.000z,2024-01-22T02:41:47.000z,322,Matteo,His Honour Judge Combs
21483736,2023-11-13T03:58:35.000z,2023-11-13T04:58:35.000z,322,Cayson,HER HONOUR JUDGE Weiss
21487032,2023-10-31T19:39:03.000z,2023-10-31T20:39:03.000z,123,Zain,NONE
21497561,2023-10-21T05:33:24.000z,2023-10-21T06:33:24.000z,614,Phillip,THE RECORDER OF CROYDON
21503784,2023-04-08T20:31:16.000z,2023-04-08T21:31:16.000z,614,Prince,Default, Judge
21506197,2023-07-26T16:12:39.000z,2023-07-26T17:12:39.000z,614,Parker,Her Honour Judge McIntosh
21508742,2023-06-18T00:44:05.000z,2023-06-18T01:44:05.000z,123,Luella,His Honour Judge Spence
21513526,2023-09-12T01:35:00.000z,2023-09-12T02:35:00.000z,614,Lily,HIS HONOUR JUDGE Dixon
21520904,2024-03-06T11:45:56.000z,2024-03-06T12:45:56.000z,322,Skyla,Love KC
21524544,2023-05-02T04:36:12.000z,2023-05-02T05:36:12.000z,614,Everly,His Honour Judge Hall
21526811,2023-07-17T00:45:07.000z,2023-07-17T01:45:07.000z,614,Dallas,HIS HONOUR JUDGE Sheppard
21542453,2023-04-02T21:41:49.000z,2023-04-02T22:41:49.000z,322,Skye,THE RECORDER OF CROYDON
21543964,2024-02-06T07:37:47.000z,2024-02-06T08:37:47.000z,652,Kingston,THE RECORDER OF WINCHESTER
21544320,2023-04-16T10:55:34.000z,2023-04-16T11:55:34.000z,652,Alyssa,His Honour Judge Floyd
21550740,2023-12-31T09:12:35.000z,2023-12-31T10:12:35.000z,616,Mila,Giles QC
21552112,2023-07-27T08:21:26.000z,2023-07-27T09:21:26.000z,616,Axton,Default, Judge
21568262,2024-04-13T03:20:54.000z,2024-04-13T04:20:54.000z,652,Hailey,His Honour Judge Kirk
21580169,2023-03-06T03:23:37.000z,2023-03-06T04:23:37.000z,616,Meredith,THE RECORDER OF WINCHESTER
21595416,2023-03-15T09:03:41.000z,2023-03-15T10:03:41.000z,652,Theodore,Default, Judge
21623013,2023-07-14T11:56:22.000z,2023-07-14T12:56:22.000z,652,Vincent,N/A
21642585,2024-03-14T11:12:17.000z,2024-03-14T12:12:17.000z,616,Ailani,Carrillo KC
21647710,2023-12-01T14:07:37.000z,2023-12-01T15:07:37.000z,616,Haley,His Honour Judge Floyd
21648839,2023-11-13T18:51:42.000z,2023-11-13T19:51:42.000z,616,Dennis,Novak KC
21653585,2023-10-23T07:03:41.000z,2023-10-23T08:03:41.000z,616,Princeton,THE RECORDER OF WINCHESTER
21654284,2024-05-04T19:22:20.000z,2024-05-04T20:22:20.000z,652,Nala,HER HONOUR JUDGE Morrow
21671707,2023-09-05T11:45:43.000z,2023-09-05T12:45:43.000z,652,Shiloh,Her Honour Judge Lee
21682962,2023-11-01T19:14:09.000z,2023-11-01T20:14:09.000z,652,Noemi,Johnston KC
21684428,2024-05-27T10:18:42.000z,2024-05-27T11:18:42.000z,652,Roberto,N/A
21685130,2024-01-14T17:10:57.000z,2024-01-14T18:10:57.000z,652,Everlee,Her Honour Judge Fry
21691216,2023-08-22T03:32:21.000z,2023-08-22T04:32:21.000z,652,Rodrigo,THE RECORDER OF WINCHESTER
21703191,2023-03-30T12:19:02.000z,2023-03-30T13:19:02.000z,652,Margot,Default, Judge
21705781,2023-10-05T14:33:25.000z,2023-10-05T15:33:25.000z,652,Hadley,Ayala KC
21711859,2023-06-12T04:00:47.000z,2023-06-12T05:00:47.000z,652,Mohammed,Default, Judge
21726691,2024-04-13T16:33:03.000z,2024-04-13T17:33:03.000z,652,Marcellus,N/A
21731019,2023-09-20T06:42:28.000z,2023-09-20T07:42:28.000z,652,Aldo,THE RECORDER OF WINCHESTER
21737896,2023-03-01T07:24:46.000z,2023-03-01T08:24:46.000z,616,Wilson,HER HONOUR JUDGE Hodge
21757730,2023-06-02T19:33:33.000z,2023-06-02T20:33:33.000z,616,Amara,N/A
21764633,2023-10-27T14:05:41.000z,2023-10-27T15:05:41.000z,616,Skylar,Her Honour Judge Edwards
21775187,2023-06-24T07:24:23.000z,2023-06-24T08:24:23.000z,652,Ayden,Barry KC
21785226,2024-05-17T22:21:11.000z,2024-05-17T23:21:11.000z,616,Margot,His Honour Judge Ferguson
21788598,2024-05-07T22:14:28.000z,2024-05-07T23:14:28.000z,652,Madelynn,Richmond KC
21788846,2023-10-02T03:58:22.000z,2023-10-02T04:58:22.000z,616,Kairi,His Honour Judge Hall
21788891,2023-06-01T14:54:35.000z,2023-06-01T15:54:35.000z,652,Tyson,Her Honour Judge Blevins
21791615,2023-07-09T08:30:16.000z,2023-07-09T09:30:16.000z,616,Jessica,Default, Judge
21809796,2024-04-29T16:57:58.000z,2024-04-29T17:57:58.000z,652,Gustavo,THE RECORDER OF WINCHESTER
21818081,2023-09-14T06:56:36.000z,2023-09-14T07:56:36.000z,616,Paxton,N/A
21818331,2024-04-15T21:25:35.000z,2024-04-15T22:25:35.000z,652,Michael,His Honour Judge Davila
21826805,2024-05-04T05:06:35.000z,2024-05-04T06:06:35.000z,652,Jordyn,His Honour Judge Nelson
21828524,2023-07-31T07:03:04.000z,2023-07-31T08:03:04.000z,616,Curtis,N/A
21833108,2023-10-06T12:08:32.000z,2023-10-06T13:08:32.000z,482,Scout,N/A
21837980,2023-02-26T10:26:31.000z,2023-02-26T11:26:31.000z,482,Jonah,Ware KC
21838482,2023-12-01T00:11:36.000z,2023-12-01T01:11:36.000z,183,Maison,Scott KC
21840465,2023-08-18T19:15:40.000z,2023-08-18T20:15:40.000z,482,Hunter,HER HONOUR JUDGE Newman
21843712,2023-08-29T16:48:36.000z,2023-08-29T17:48:36.000z,696,Paxton,Default, Judge
21847240,2023-09-07T19:59:50.000z,2023-09-07T20:59:50.000z,482,Judith,HER HONOUR JUDGE Macdonald
21851246,2023-08-12T00:14:47.000z,2023-08-12T01:14:47.000z,482,Zaid,Lawrence QC
21854164,2024-04-28T18:35:27.000z,2024-04-28T19:35:27.000z,183,Ayden,Jennings KC
21863952,2024-01-06T19:30:36.000z,2024-01-06T20:30:36.000z,482,Judith,His Honour Judge Proctor
21875079,2024-04-14T11:36:11.000z,2024-04-14T12:36:11.000z,183,Millie,Schwartz KC
21901671,2023-05-19T12:10:37.000z,2023-05-19T13:10:37.000z,183,Raylan,THE RECORDER OF MANCHESTER MINSHULL STREET
21905813,2023-06-25T16:37:40.000z,2023-06-25T17:37:40.000z,482,Ensley,Francis KC
21906055,2023-06-28T01:07:54.000z,2023-06-28T02:07:54.000z,183,Ellis,HER HONOUR JUDGE Wilkins
21908214,2024-02-04T13:29:26.000z,2024-02-04T14:29:26.000z,183,Lydia,Default, Judge
21910316,2023-06-23T03:21:02.000z,2023-06-23T04:21:02.000z,696,Brandon,N/A
21926257,2024-04-02T08:43:55.000z,2024-04-02T09:43:55.000z,183,Charles,HIS HONOUR JUDGE Chapman
21931325,2023-07-03T20:21:20.000z,2023-07-03T21:21:20.000z,696,Trent,THE RECORDER OF MANCHESTER MINSHULL STREET
21932944,2023-06-18T21:02:02.000z,2023-06-18T22:02:02.000z,183,Naomi,N/A
21935423,2024-03-05T00:28:35.000z,2024-03-05T01:28:35.000z,183,Kylian,THE RECORDER OF MANCHESTER MINSHULL STREET
21945915,2023-09-07T22:08:35.000z,2023-09-07T23:08:35.000z,696,Taylor,HIS HONOUR JUDGE Houston
21947318,2023-06-19T04:23:43.000z,2023-06-19T05:23:43.000z,696,Johnathan,HER HONOUR JUDGE Sharp
21948423,2024-03-08T21:59:32.000z,2024-03-08T22:59:32.000z,696,Aurora,THE RECORDER OF MANCHESTER MINSHULL STREET
21969921,2023-09-09T08:02:38.000z,2023-09-09T09:02:38.000z,482,Axton,THE RECORDER OF MANCHESTER MINSHULL STREET
21971849,2023-06-01T06:26:14.000z,2023-06-01T07:26:14.000z,183,Bryan,Default, Judge
21975529,2023-07-27T20:22:15.000z,2023-07-27T21:22:15.000z,482,Zhuri,NONE
21976169,2024-01-04T11:46:25.000z,2024-01-04T12:46:25.000z,696,Esme,NONE
21977087,2023-08-27T11:57:10.000z,2023-08-27T12:57:10.000z,183,Jocelyn,THE RECORDER OF MANCHESTER MINSHULL STREET
21980390,2023-03-14T21:13:13.000z,2023-03-14T22:13:13.000z,183,Mackenzie,Default, Judge
21981273,2023-04-25T03:54:58.000z,2023-04-25T04:54:58.000z,696,Oakley,Shaffer KC
21994557,2023-11-11T01:10:57.000z,2023-11-11T02:10:57.000z,696,Roman,HIS HONOUR JUDGE Schultz
21997438,2024-04-22T21:59:43.000z,2024-04-22T22:59:43.000z,183,Julissa,N/A
22011481,2023-07-19T05:08:12.000z,2023-07-19T06:08:12.000z,482,Harry,Default, Judge
22012930,2024-03-09T19:34:03.000z,2024-03-09T20:34:03.000z,183,Harry,N/A
22020859,2023-06-12T17:45:18.000z,2023-06-12T18:45:18.000z,696,Easton,Daniels QC
22025085,2024-02-19T02:04:03.000z,2024-02-19T03:04:03.000z,482,Braelynn,Default, Judge
22026720,2023-06-19T16:13:10.000z,2023-06-19T17:13:10.000z,696,June,HER HONOUR JUDGE Watkins
22033542,2023-10-22T05:51:34.000z,2023-10-22T06:51:34.000z,183,Curtis,His Honour Judge Wolfe
22050477,2023-05-11T12:17:59.000z,2023-05-11T13:17:59.000z,482,Alison,N/A
22053666,2023-10-31T00:12:48.000z,2023-10-31T01:12:48.000z,482,Reuben,N/A
22061367,2023-12-08T12:53:57.000z,2023-12-08T13:53:57.000z,482,Ruth,HIS HONOUR JUDGE Henry
22067184,2023-09-20T15:14:02.000z,2023-09-20T16:14:02.000z,482,Theodora,Marin QC
22068636,2023-12-12T10:54:40.000z,2023-12-12T11:54:40.000z,696,Lily,N/A
22078917,2023-08-29T02:07:47.000z,2023-08-29T03:07:47.000z,183,Ahmir,His Honour Judge Bean
22079426,2023-03-04T17:45:30.000z,2023-03-04T18:45:30.000z,183,Shepherd,His Honour Judge Stephenson
22079467,2024-01-29T16:42:11.000z,2024-01-29T17:42:11.000z,482,Azalea,NONE
22079591,2023-10-19T10:39:35.000z,2023-10-19T11:39:35.000z,183,Mara,Default, Judge
22089567,2023-08-04T18:36:20.000z,2023-08-04T19:36:20.000z,183,Charlotte,HER HONOUR JUDGE Whitney
22090387,2024-02-05T18:51:35.000z,2024-02-05T19:51:35.000z,482,Ayden,HER HONOUR JUDGE Cochran
22098127,2023-09-02T20:30:21.000z,2023-09-02T21:30:21.000z,482,Estelle,Carey QC
22100427,2023-07-14T03:42:56.000z,2023-07-14T04:42:56.000z,482,Jonah,His Honour Judge Robertson
22106475,2024-03-07T16:32:00.000z,2024-03-07T17:32:00.000z,482,Aubree,Default, Judge
22110118,2023-12-20T06:37:29.000z,2023-12-20T07:37:29.000z,482,Douglas,Default, Judge
22115148,2024-05-12T10:17:18.000z,2024-05-12T11:17:18.000z,696,Cedric,HIS HONOUR JUDGE Barry
22117957,2023-07-01T09:02:02.000z,2023-07-01T10:02:02.000z,183,Beckett,Her Honour Judge O???brien
22129482,2024-03-08T08:51:52.000z,2024-03-08T09:51:52.000z,696,Kehlani,Her Honour Judge Williams
22132701,2023-12-11T10:29:55.000z,2023-12-11T11:29:55.000z,183,Lawson,Portillo KC
22133363,2023-03-19T13:28:25.000z,2023-03-19T14:28:25.000z,183,Finnegan,HIS HONOUR JUDGE Hale
22135397,2023-08-21T05:51:15.000z,2023-08-21T06:51:15.000z,482,Elaine,Default, Judge
22138663,2023-12-20T07:58:09.000z,2023-12-20T08:58:09.000z,482,Jayce,Thompson QC
22140414,2024-05-02T02:13:57.000z,2024-05-02T03:13:57.000z,482,Jamie,HIS HONOUR JUDGE Guerrero
22156227,2024-01-21T18:38:08.000z,2024-01-21T19:38:08.000z,653,Giselle,Default, Judge
22177203,2023-08-28T17:00:55.000z,2023-08-28T18:00:55.000z,183,Sutton,Default, Judge
22180543,2023-10-08T22:00:29.000z,2023-10-08T23:00:29.000z,653,Bentley,THE RECORDER OF NOTTINGHAM
22186302,2023-04-11T00:36:32.000z,2023-04-11T01:36:32.000z,504,Curtis,HER HONOUR JUDGE Olson
22200488,2023-11-17T05:00:40.000z,2023-11-17T06:00:40.000z,696,Charleigh,Default, Judge
22204092,2023-08-16T12:47:25.000z,2023-08-16T13:47:25.000z,696,Layne,NONE
22205085,2023-02-28T19:43:41.000z,2023-02-28T20:43:41.000z,182,Rowan,Her Honour Judge Paul
22207081,2023-03-31T02:53:25.000z,2023-03-31T03:53:25.000z,482,Journee,N/A
22208587,2023-09-09T19:16:18.000z,2023-09-09T20:16:18.000z,653,Elaine,NONE
22210972,2023-08-09T07:17:11.000z,2023-08-09T08:17:11.000z,653,Esperanza,Thomas QC
22212822,2023-07-19T16:21:10.000z,2023-07-19T17:21:10.000z,183,Lea,HIS HONOUR JUDGE Frank
22218051,2024-03-12T11:24:37.000z,2024-03-12T12:24:37.000z,183,Bryan,HER HONOUR JUDGE Mercado
22224778,2023-12-17T01:49:24.000z,2023-12-17T02:49:24.000z,183,Ulises,Default, Judge
22227123,2023-05-13T12:23:01.000z,2023-05-13T13:23:01.000z,504,Diego,NONE
22255306,2023-07-30T00:35:59.000z,2023-07-30T01:35:59.000z,482,Zoie,NONE
22255365,2023-07-12T05:00:06.000z,2023-07-12T06:00:06.000z,183,Alana,His Honour Judge Stephenson
22257211,2023-04-07T16:56:07.000z,2023-04-07T17:56:07.000z,504,Tristan,HER HONOUR JUDGE Singleton
22276318,2024-03-29T00:15:30.000z,2024-03-29T01:15:30.000z,182,Norah,HIS HONOUR JUDGE Rivera
22283741,2023-08-31T16:23:21.000z,2023-08-31T17:23:21.000z,182,Axel,THE RECORDER OF NOTTINGHAM
22284315,2023-07-04T10:45:19.000z,2023-07-04T11:45:19.000z,653,Jamison,N/A
22284483,2023-05-14T00:19:57.000z,2023-05-14T01:19:57.000z,504,Neil,Her Honour Judge Hodges
22285205,2023-07-30T07:28:40.000z,2023-07-30T08:28:40.000z,504,Blaise,NONE
22294223,2023-08-21T21:03:55.000z,2023-08-21T22:03:55.000z,182,Estella,HER HONOUR JUDGE Price
22303418,2023-03-28T06:37:53.000z,2023-03-28T07:37:53.000z,504,Benicio,HER HONOUR JUDGE Ahmed
22308445,2023-09-01T13:21:22.000z,2023-09-01T14:21:22.000z,653,Tiffany,His Honour Judge Dunlap
22337349,2023-03-15T15:37:42.000z,2023-03-15T16:37:42.000z,504,Rayan,Collins KC
22337917,2023-11-25T05:43:21.000z,2023-11-25T06:43:21.000z,653,Cynthia,NONE
22339128,2023-12-03T09:00:16.000z,2023-12-03T10:00:16.000z,182,Yamileth,Default, Judge
22348801,2023-05-10T08:29:41.000z,2023-05-10T09:29:41.000z,504,Hunter,Harrell KC
22352070,2023-06-28T09:21:08.000z,2023-06-28T10:21:08.000z,182,Alison,NONE
22353885,2023-09-29T02:02:33.000z,2023-09-29T03:02:33.000z,504,Bianca,His Honour Judge Mitchell
22359672,2023-04-11T12:56:26.000z,2023-04-11T13:56:26.000z,653,Amina,HIS HONOUR JUDGE Byrd
22375479,2023-06-22T21:04:57.000z,2023-06-22T22:04:57.000z,504,Joanna,Default, Judge
22376920,2023-07-05T11:01:44.000z,2023-07-05T12:01:44.000z,182,Raphael,HER HONOUR JUDGE Morgan
22377685,2023-06-21T22:57:35.000z,2023-06-21T23:57:35.000z,653,Alina,Flynn QC
22383719,2023-10-22T19:28:06.000z,2023-10-22T20:28:06.000z,182,Skyla,Her Honour Judge Liu
22386002,2023-08-11T08:18:57.000z,2023-08-11T09:18:57.000z,182,Mackenzie,Her Honour Judge McCarthy
22387467,2023-11-02T21:26:08.000z,2023-11-02T22:26:08.000z,182,Aria,N/A
22395450,2024-04-11T17:43:47.000z,2024-04-11T18:43:47.000z,504,Amiyah,Sanchez QC
22405246,2024-02-10T08:32:51.000z,2024-02-10T09:32:51.000z,653,Daphne,HER HONOUR JUDGE Madden
